CustomerKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,CountryRegion,Address Line 1,Address Line 2,Phone,Date First Purchase,Customer Type,Company Name
14563,25562,,"Sharma, Bonnie",09-10-1979 00:00,M,F,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,Malabar,New South Wales,Australia,1456 La Mar Ct.,,1 (11) 500 555-0139,09-10-2001 00:00,Person,
14564,25563,,"Serrano, Natasha",28-04-1978 00:00,S,F,20000,0,0,Bachelors,Clerical,No Owner,0,Asia,Springwood,New South Wales,Australia,7892 Mitchelleanjen Ln.,,1 (11) 500 555-0152,16-10-2001 00:00,Person,
14711,25710,,"Gill, Diana",21-11-1979 00:00,M,F,20000,0,0,Bachelors,Clerical,No Owner,0,Asia,Lavender Bay,New South Wales,Australia,9073 Stimel Drive,,1 (11) 500 555-0186,19-12-2001 00:00,Person,
14715,25714,,"Gutierrez, Darren",03-09-1978 00:00,S,M,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,Rhodes,New South Wales,Australia,2215 La Corte Bonita,,1 (11) 500 555-0172,15-01-2002 00:00,Person,
14716,25715,,"Sara, Tabitha",21-07-1978 00:00,S,F,20000,0,0,Bachelors,Clerical,No Owner,0,Asia,North Ryde,New South Wales,Australia,1069 Ahwanee Lane,,1 (11) 500 555-0169,28-01-2002 00:00,Person,
14717,25716,,"Gao, Edwin",25-11-1978 00:00,S,M,20000,0,0,Bachelors,Clerical,No Owner,0,Asia,Port Macquarie,New South Wales,Australia,598 Limeridge Drive,,1 (11) 500 555-0142,29-01-2002 00:00,Person,
14718,25717,,"Guo, Ernest",18-03-1978 00:00,M,M,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,Milsons Point,New South Wales,Australia,609 Power Ave.,,1 (11) 500 555-0181,18-01-2002 00:00,Person,
16516,27515,,"Becker, Keith",12-03-1958 00:00,S,M,100000,1,0,Bachelors,Management,No Owner,3,Asia,Coffs Harbour,New South Wales,Australia,4077 Chinquapin Ct,,1 (11) 500 555-0111,02-01-2004 00:00,Person,
16864,27863,,"Ruiz, Carolyn",25-07-1980 00:00,M,F,20000,0,0,Bachelors,Clerical,No Owner,0,Asia,Newcastle,New South Wales,Australia,746 Whiteaben Drive,,1 (11) 500 555-0167,20-06-2004 00:00,Person,
16865,27864,,"Luo, Shaun",23-05-1980 00:00,S,M,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,North Ryde,New South Wales,Australia,8819 Camino Norte,,1 (11) 500 555-0145,04-12-2003 00:00,Person,
16874,27873,,"Xu, Dawn",03-04-1978 00:00,M,F,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,Wollongong,New South Wales,Australia,5551 Orinda Court,,1 (11) 500 555-0149,01-07-2003 00:00,Person,
16875,27874,,"Zhao, Randy",18-06-1978 00:00,S,M,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,Coffs Harbour,New South Wales,Australia,P .o. Box 2162,,1 (11) 500 555-0116,12-09-2003 00:00,Person,
17138,28137,,"Lopez, Kristi",27-09-1958 00:00,S,F,100000,1,0,Bachelors,Management,No Owner,3,Asia,North Sydney,New South Wales,Australia,2390 Brodia Court,,1 (11) 500 555-0159,15-04-2004 00:00,Person,
17488,28487,,"Gill, Gerald",03-10-1978 00:00,S,M,20000,0,0,Bachelors,Clerical,House Owner,0,Asia,Silverwater,New South Wales,Australia,3391 Paso Del Rio Court,,1 (11) 500 555-0120,29-12-2003 00:00,Person,
18120,29119,,"Oliver, Lee",13-10-1958 00:00,S,M,100000,1,0,Bachelors,Management,No Owner,3,Asia,Malabar,New South Wales,Australia,2345 Firestone Drive,,1 (11) 500 555-0189,03-05-2004 00:00,Person,
18319,29318,,"Perez, Edgar",18-11-1958 00:00,M,M,100000,4,0,Bachelors,Management,House Owner,2,Asia,Rhodes,New South Wales,Australia,6586 El Rancho Drive,,1 (11) 500 555-0119,10-11-2003 00:00,Person,
121,11120,,"Jiménez, Beth",09-08-1936 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,1,Asia,Sydney,New South Wales,Australia,7401 Las Palmas,,1 (11) 500 555-0164,14-11-2001 00:00,Person,
147,11146,,"Goel, Karla",26-08-1939 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Matraville,New South Wales,Australia,3272 Corrie Lane,,1 (11) 500 555-0137,09-08-2003 00:00,Person,
1039,12038,,"Vance, George",10-08-1943 00:00,S,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Darlinghurst,New South Wales,Australia,1314 Skyline Dr.,,1 (11) 500 555-0197,05-11-2003 00:00,Person,
2039,13038,,"Pais, Wilson",01-02-1950 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Lane Cove,New South Wales,Australia,5901 Larch Ct.,,1 (11) 500 555-0112,13-10-2002 00:00,Person,
2142,13141,,"Hernandez, Walter",08-10-1953 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,1,Asia,Silverwater,New South Wales,Australia,9746 Vallejo,,1 (11) 500 555-0130,17-04-2004 00:00,Person,
2159,13158,,"Xu, Casey",14-03-1941 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Springwood,New South Wales,Australia,9488 St. Francis Dr.,,1 (11) 500 555-0119,09-08-2003 00:00,Person,
3100,14099,,"Lin, Rafael",24-11-1939 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,5265 Lorraine Ave.,,1 (11) 500 555-0159,18-09-2003 00:00,Person,
3102,14101,,"Lal, Franklin",11-09-1942 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Newcastle,New South Wales,Australia,"9, rue Saint-Lazare",,1 (11) 500 555-0146,28-02-2003 00:00,Person,
3104,14103,,"Blanco, Monique",06-10-1943 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,6658 Rheem Blvd,,1 (11) 500 555-0125,04-02-2003 00:00,Person,
3347,14346,,"Perez, Evelyn",01-06-1941 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Goulburn,New South Wales,Australia,1297 Zulu Court,,1 (11) 500 555-0114,30-03-2003 00:00,Person,
3348,14347,,"Goel, Tara",17-05-1941 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Malabar,New South Wales,Australia,5634 Blue Ridge Drive,,1 (11) 500 555-0113,26-03-2003 00:00,Person,
4241,15240,,"Navarro, Monique",07-10-1953 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,1,Asia,Port Macquarie,New South Wales,Australia,8486 Hazelwood Lane,,1 (11) 500 555-0114,16-01-2004 00:00,Person,
4242,15241,,"Madan, Geoffrey",27-05-1953 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,1,Asia,Milsons Point,New South Wales,Australia,523 Baywood Drive,,1 (11) 500 555-0134,26-01-2004 00:00,Person,
4243,15242,,"Suarez, Neil",22-08-1953 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,1,Asia,Sydney,New South Wales,Australia,9967 Malibu Place,,1 (11) 500 555-0187,13-02-2004 00:00,Person,
4262,15261,,"Torres, Carolyn",21-12-1939 00:00,M,F,40000,2,0,Bachelors,Management,No Owner,2,Asia,North Sydney,New South Wales,Australia,8439 Rio Grande Drive,,1 (11) 500 555-0150,10-10-2003 00:00,Person,
4266,15265,,"Malhotra, Kristopher",18-08-1940 00:00,S,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Ryde,New South Wales,Australia,2616 Northridge Drive,,1 (11) 500 555-0135,04-05-2003 00:00,Person,
4267,15266,,"Suarez, Briana",10-04-1941 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Sydney,New South Wales,Australia,9015 G St.,,1 (11) 500 555-0165,26-05-2003 00:00,Person,
4831,15830,,"Alonso, Naomi",14-02-1940 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Matraville,New South Wales,Australia,9944 Maywood Lane,,1 (11) 500 555-0167,23-06-2003 00:00,Person,
4832,15831,,"He, Omar",14-02-1940 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Sydney,New South Wales,Australia,1305 Willbrook Court,,1 (11) 500 555-0110,08-06-2003 00:00,Person,
5734,16733,,"Srini, Douglas",06-09-1938 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Springwood,New South Wales,Australia,6733 North Star Dr,,1 (11) 500 555-0188,05-02-2004 00:00,Person,
5735,16734,,"Martinez, Emma",23-03-1938 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Sydney,New South Wales,Australia,5337 Claudia Dr.,,1 (11) 500 555-0144,31-10-2003 00:00,Person,
5740,16739,,"Weber, Cory",27-06-1939 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Silverwater,New South Wales,Australia,1132 San Vincente Drive,,1 (11) 500 555-0193,08-09-2003 00:00,Person,
5742,16741,,"Xu, Alan",07-09-1940 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Rhodes,New South Wales,Australia,5727 Eola,,1 (11) 500 555-0147,04-08-2001 00:00,Person,
5743,16742,,"Pal, Mitchell",12-11-1940 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Wollongong,New South Wales,Australia,2159 Barbie Dr.,,1 (11) 500 555-0155,25-08-2001 00:00,Person,
5744,16743,,"Stewart, Ariana",20-05-1942 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Coffs Harbour,New South Wales,Australia,3726 Northridge Drive,,1 (11) 500 555-0111,01-08-2001 00:00,Person,
5745,16744,,"Guo, Lacey",15-06-1942 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Ryde,New South Wales,Australia,3710 Via Appia,,1 (11) 500 555-0163,19-08-2001 00:00,Person,
6351,17350,,"Dominguez, Ebony",14-03-1939 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Rhodes,New South Wales,Australia,5026 Clearbrook Drive,,1 (11) 500 555-0118,31-08-2003 00:00,Person,
7327,18326,,"Srini, Jay",22-12-1938 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Matraville,New South Wales,Australia,6670 Del Rey St,,1 (11) 500 555-0137,28-03-2004 00:00,Person,
7337,18336,,"Gonzalez, Carla",09-01-1942 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Malabar,New South Wales,Australia,8901 Fourth Street,,1 (11) 500 555-0161,16-12-2001 00:00,Person,
7764,18763,,"Chander, Julie",24-02-1938 00:00,M,F,40000,2,0,Bachelors,Management,No Owner,2,Asia,Malabar,New South Wales,Australia,95 Honey Trail Lane,,1 (11) 500 555-0156,16-11-2003 00:00,Person,
7770,18769,,"Dominguez, Theresa",03-08-1943 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Lane Cove,New South Wales,Australia,345 Bisca Y Court,,1 (11) 500 555-0176,18-01-2002 00:00,Person,
8632,19631,,"Scott, Timothy",26-03-1953 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,1,Asia,Coffs Harbour,New South Wales,Australia,1226 Linden Lane,,1 (11) 500 555-0131,25-03-2002 00:00,Person,
8652,19651,,"Perez, Jarrod",14-11-1939 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Sydney,New South Wales,Australia,8937 Two Bay Road,,1 (11) 500 555-0113,08-07-2004 00:00,Person,
9283,20282,,"Xu, Trisha",01-01-1939 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Ryde,New South Wales,Australia,8627 Shenandoah Drive,,1 (11) 500 555-0133,06-01-2004 00:00,Person,
9284,20283,,"Shen, Katie",08-12-1940 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Rhodes,New South Wales,Australia,4910 Melinda Court,,1 (11) 500 555-0163,09-05-2002 00:00,Person,
10257,21256,,"Torres, Meghan",12-10-1941 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,5531 Roxbury Drive,,1 (11) 500 555-0176,19-08-2002 00:00,Person,
10259,21258,,"Serrano, Alfredo",22-11-1943 00:00,S,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Matraville,New South Wales,Australia,1242 Ridgewood Ct.,,1 (11) 500 555-0119,07-08-2002 00:00,Person,
11030,22029,,"Gao, Laura",03-11-1939 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Silverwater,New South Wales,Australia,82 Mt. Dell Dr.,,1 (11) 500 555-0148,15-06-2004 00:00,Person,
11032,22031,,"Cai, Jorge",12-08-1940 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Wollongong,New South Wales,Australia,7952 Quartermaster,,1 (11) 500 555-0191,15-10-2002 00:00,Person,
11979,22978,,"Jai, Devon",26-10-1938 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,St. Leonards,New South Wales,Australia,1299 Band Court,,1 (11) 500 555-0173,03-07-2004 00:00,Person,
11988,22987,,"Dominguez, Jerome",19-10-1940 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Milsons Point,New South Wales,Australia,2568 St George Dr.,,1 (11) 500 555-0121,05-12-2002 00:00,Person,
11989,22988,,"Madan, Patricia",20-03-1940 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Rhodes,New South Wales,Australia,9046 C Street,,1 (11) 500 555-0122,19-12-2002 00:00,Person,
12564,23563,,"Chavez, Kurt",11-08-1938 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Sydney,New South Wales,Australia,6834 Violetta,,1 (11) 500 555-0116,01-03-2004 00:00,Person,
12571,23570,,"Romero, Deanna",03-08-1939 00:00,M,F,40000,2,0,Bachelors,Management,No Owner,2,Asia,Malabar,New South Wales,Australia,7047 Terra Granda,,1 (11) 500 555-0165,31-10-2003 00:00,Person,
12572,23571,,"Guo, Alisha",23-01-1940 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Milsons Point,New South Wales,Australia,8447 Kentucky Dr.,,1 (11) 500 555-0174,17-02-2003 00:00,Person,
12575,23574,,"Hernandez, Ebony",12-09-1943 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Goulburn,New South Wales,Australia,7614 Inez Ave,,1 (11) 500 555-0120,20-02-2003 00:00,Person,
12576,23575,,"Ray, Bobby",24-11-1943 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Milsons Point,New South Wales,Australia,7535 Hoover Court,,1 (11) 500 555-0110,04-02-2003 00:00,Person,
13486,24485,,"Ma, Franklin",08-09-1953 00:00,S,M,40000,2,0,Bachelors,Management,No Owner,1,Asia,Coffs Harbour,New South Wales,Australia,3644 Rosarita,,1 (11) 500 555-0117,26-06-2003 00:00,Person,
13503,24502,,"Price, Deb",12-08-1940 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Port Macquarie,New South Wales,Australia,7952 Quartermaster,,1 (11) 500 555-0165,09-06-2003 00:00,Person,
13504,24503,,"Ma, Laura",26-05-1941 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Goulburn,New South Wales,Australia,6432 Maywood Ln.,,1 (11) 500 555-0185,20-06-2003 00:00,Person,
13505,24504,,"Navarro, Eddie",03-08-1941 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Lane Cove,New South Wales,Australia,7311 Blackridge Dr.,,1 (11) 500 555-0169,15-06-2003 00:00,Person,
14264,25263,,"Carlson, Audrey",14-09-1938 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Sydney,New South Wales,Australia,2341 Breaker Dr.,,1 (11) 500 555-0160,11-03-2004 00:00,Person,
14268,25267,,"Malhotra, Arthur",22-05-1939 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,9641 Matterhorn Ct.,,1 (11) 500 555-0157,24-09-2003 00:00,Person,
14272,25271,,"Shan, Mario",28-11-1943 00:00,S,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Port Macquarie,New South Wales,Australia,7838 Euclid Ave.,,1 (11) 500 555-0173,13-08-2001 00:00,Person,
15168,26167,,"Zhao, Jaclyn",21-05-1953 00:00,S,F,40000,2,0,Bachelors,Management,No Owner,1,Asia,St. Leonards,New South Wales,Australia,8033 Gumwood,,1 (11) 500 555-0181,29-10-2002 00:00,Person,
15191,26190,,"Suri, Arthur",15-08-1941 00:00,S,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Malabar,New South Wales,Australia,1345 La Luz,,1 (11) 500 555-0111,19-10-2002 00:00,Person,
15192,26191,,"Wang, Jon",11-03-1943 00:00,M,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Goulburn,New South Wales,Australia,6506 Gentrytown Drive,,1 (11) 500 555-0177,30-10-2002 00:00,Person,
15770,26769,,"Sai, Holly",20-05-1936 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,1,Asia,St. Leonards,New South Wales,Australia,2606 Lacanda,,1 (11) 500 555-0115,05-03-2004 00:00,Person,
15796,26795,,"Shan, Elijah",13-07-1940 00:00,M,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Wollongong,New South Wales,Australia,1258 Yarrow Dr,,1 (11) 500 555-0119,29-04-2003 00:00,Person,
15797,26796,,"Raji, Warren",22-03-1941 00:00,S,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Sydney,New South Wales,Australia,9137 San Remo Ct.,,1 (11) 500 555-0125,11-04-2003 00:00,Person,
16746,27745,,"Sanchez, Levi",13-03-1943 00:00,S,M,40000,2,0,Bachelors,Management,House Owner,2,Asia,Lavender Bay,New South Wales,Australia,7226 Casa Real,,1 (11) 500 555-0117,10-07-2003 00:00,Person,
17349,28348,,"Jai, Nichole",05-04-1939 00:00,S,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,North Sydney,New South Wales,Australia,5596 Fall Creek,,1 (11) 500 555-0144,25-03-2004 00:00,Person,
17353,28352,,"Sanz, Meghan",09-06-1943 00:00,S,F,40000,2,0,Bachelors,Management,No Owner,2,Asia,Coffs Harbour,New South Wales,Australia,9212 Springer Court,,1 (11) 500 555-0115,09-01-2004 00:00,Person,
18339,29338,,"Shan, Bridget",21-08-1938 00:00,M,F,40000,2,0,Bachelors,Management,House Owner,2,Asia,Milsons Point,New South Wales,Australia,7929 Blocking Ct.,,1 (11) 500 555-0160,25-01-2004 00:00,Person,
18346,29345,,"Diaz, Randall",26-02-1942 00:00,S,M,40000,2,0,Bachelors,Management,No Owner,2,Asia,Newcastle,New South Wales,Australia,8446 San Gabriel,,1 (11) 500 555-0156,29-06-2004 00:00,Person,
94,11093,,"He, Aimee",10-09-1967 00:00,M,F,100000,0,0,Graduate Degree,Management,House Owner,0,Asia,Wollongong,New South Wales,Australia,1833 Olympic Drive,,1 (11) 500 555-0161,08-10-2001 00:00,Person,
893,11892,,"Ortega, Julio",08-10-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,House Owner,0,Asia,Rhodes,New South Wales,Australia,1681 Via Estrella,,1 (11) 500 555-0180,07-03-2002 00:00,Person,
894,11893,,"Carlson, Orlando",09-02-1969 00:00,M,M,90000,2,0,Graduate Degree,Management,House Owner,0,Asia,Sydney,New South Wales,Australia,761 Orchard View Ave.,,1 (11) 500 555-0111,03-03-2002 00:00,Person,
897,11896,,"Carlson, Frank",18-11-1969 00:00,M,M,100000,1,0,Graduate Degree,Management,House Owner,0,Asia,Springwood,New South Wales,Australia,8851 Northridge Dr.,,1 (11) 500 555-0160,04-03-2002 00:00,Person,
1254,12253,,"Sun, Jenny",14-02-1977 00:00,S,F,20000,0,0,Partial College,Manual,House Owner,0,Asia,North Sydney,New South Wales,Australia,6366 Dayton Court,,1 (11) 500 555-0134,20-06-2002 00:00,Person,
1989,12988,,"Goel, Barbara",26-01-1969 00:00,S,F,90000,1,0,Graduate Degree,Management,House Owner,0,Asia,Lane Cove,New South Wales,Australia,8885 Riber Ash Court,,1 (11) 500 555-0137,02-10-2002 00:00,Person,
1990,12989,,"Goel, Carly",13-11-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,House Owner,0,Asia,Darlinghurst,New South Wales,Australia,4348 Via Romero,,1 (11) 500 555-0118,02-10-2002 00:00,Person,
2019,13018,,"Xie, Brendan",11-10-1944 00:00,M,M,10000,5,0,High School,Skilled Manual,House Owner,4,Asia,Matraville,New South Wales,Australia,7700 The Alameda,,1 (11) 500 555-0134,01-10-2002 00:00,Person,
2118,13117,,"Rodriguez, Evelyn",11-01-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,No Owner,3,Asia,Sydney,New South Wales,Australia,9236 Hanson Lane,,1 (11) 500 555-0122,04-12-2002 00:00,Person,
2529,13528,,"Lopez, Carmen",10-09-1977 00:00,M,F,20000,0,0,Partial College,Manual,House Owner,0,Asia,Lane Cove,New South Wales,Australia,4912 La Vuelta,,1 (11) 500 555-0143,11-01-2003 00:00,Person,
2623,13622,,"Wang, Alan",07-05-1974 00:00,M,M,70000,0,0,Partial High School,Professional,House Owner,4,Asia,Newcastle,New South Wales,Australia,9686 Willbrook Court,,1 (11) 500 555-0173,03-01-2003 00:00,Person,
2954,13953,,"Munoz, Theresa",21-03-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,House Owner,0,Asia,Newcastle,New South Wales,Australia,5339 Longview Road,,1 (11) 500 555-0124,14-01-2003 00:00,Person,
3312,14311,,"Alvarez, Erik",14-04-1966 00:00,S,M,110000,0,0,Graduate Degree,Management,No Owner,3,Asia,Sydney,New South Wales,Australia,2348 Polaris Dr.,,1 (11) 500 555-0110,07-09-2003 00:00,Person,
3517,14516,,"Lal, Tommy",25-11-1944 00:00,S,M,10000,5,0,High School,Skilled Manual,House Owner,3,Asia,Malabar,New South Wales,Australia,2110 Elm St.,,1 (11) 500 555-0125,25-08-2003 00:00,Person,
3667,14666,,"Gao, Louis",10-02-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,No Owner,0,Asia,North Ryde,New South Wales,Australia,3529 Sweetwater Drive,,1 (11) 500 555-0117,14-03-2003 00:00,Person,
4043,15042,,"Perez, Bryant",21-01-1977 00:00,S,M,20000,0,0,Partial College,Manual,No Owner,0,Asia,Coffs Harbour,New South Wales,Australia,1502 Marion Ct.,,1 (11) 500 555-0189,24-04-2003 00:00,Person,
4427,15426,,"Kumar, Cristina",17-02-1944 00:00,S,F,10000,5,0,High School,Skilled Manual,House Owner,3,Asia,Malabar,New South Wales,Australia,9995 Le Jean Way,,1 (11) 500 555-0135,27-09-2003 00:00,Person,
5157,16156,,"Hernandez, Javier",11-09-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,House Owner,0,Asia,Silverwater,New South Wales,Australia,5046 Queens Road,,1 (11) 500 555-0137,30-06-2003 00:00,Person,
5158,16157,,"Raman, Cindy",27-04-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,No Owner,0,Asia,Sydney,New South Wales,Australia,7947 Stillman Court,,1 (11) 500 555-0182,20-06-2003 00:00,Person,
5676,16675,,"Arthur, Kristi",17-06-1959 00:00,S,F,160000,0,0,Graduate Degree,Management,No Owner,3,Asia,Matraville,New South Wales,Australia,1515 Tuolumne St.,,1 (11) 500 555-0164,06-08-2001 00:00,Person,
6047,17046,,"Sai, Preston",06-09-1969 00:00,M,M,90000,1,0,Graduate Degree,Management,House Owner,0,Asia,Newcastle,New South Wales,Australia,4091 Hill Meadow Pl.,,1 (11) 500 555-0186,24-08-2001 00:00,Person,
6049,17048,,"Gutierrez, Natasha",18-09-1969 00:00,S,F,90000,1,0,Graduate Degree,Management,House Owner,0,Asia,Darlinghurst,New South Wales,Australia,7065 Rock Creek Way,,1 (11) 500 555-0188,23-08-2001 00:00,Person,
6050,17049,,"Lu, Krystal",07-04-1969 00:00,M,F,100000,1,0,Graduate Degree,Management,No Owner,0,Asia,Goulburn,New South Wales,Australia,6029 Camelback Road,,1 (11) 500 555-0152,30-08-2001 00:00,Person,
6237,17236,,"Chandra, Harold",24-10-1974 00:00,S,M,70000,0,0,Partial High School,Professional,No Owner,4,Asia,Silverwater,New South Wales,Australia,3114 Notre Dame Ave.,,1 (11) 500 555-0139,15-01-2004 00:00,Person,
6278,17277,,"Goel, Nichole",16-11-1969 00:00,M,F,90000,1,0,Graduate Degree,Management,House Owner,0,Asia,North Ryde,New South Wales,Australia,2511 Via Appia,,1 (11) 500 555-0184,30-09-2001 00:00,Person,
6314,17313,,"Alonso, Raquel",01-03-1966 00:00,S,F,110000,0,0,Graduate Degree,Management,No Owner,3,Asia,St. Leonards,New South Wales,Australia,5474 Limewood Pl.,,1 (11) 500 555-0175,19-12-2003 00:00,Person,
